# ID RA(J2000) DEC(J2000) Z E_Z
        1283   18.9236801   33.6718640  0.11562000  0.00025000
        1263   19.3174836   33.3138492  0.11262666  0.00024667
         654   19.1815000   33.5094722 -0.00065246  0.00001461
          63   19.3099664   33.6292987  0.13716666  0.00021667
        1247   19.1199167   33.4186944 -0.00071075  0.00001779
          52   19.1362925   33.2476235  0.07583334  0.00019000
         815   19.3223484   33.5008148  0.08920000  0.00013000
        1019   18.9233954   33.3063436  0.12346666  0.00021667
         386   19.2598750   33.4676111 -0.00064686  0.00001278
        1315   19.3210174   33.2781365  0.05874667  0.00012667
         775   19.0073759   33.4248660  0.03024000  0.00010000
        1387   19.1064841   33.5891843  0.10966333  0.00027333
         423   19.1233877   33.3583926  0.13505334  0.00017333
         508   19.0973280   33.5089699  0.19811000  0.00033667
        1495   19.0170491   33.2540313  0.10140333  0.00014667
         409   19.1735015   33.5204021  0.09716333  0.00018333
         225   19.0161179   33.5012500  0.12733333  0.00026000
         665   19.0195417   33.3942778 -0.00069702  0.00002200
        1311   18.9305638   33.2700376  0.19116667  0.00043333
         756   19.2549353   33.6491134  0.09817000  0.00022667
        1486   19.0100211   33.4063994  0.15430000  0.00021667
         434   18.9210947   33.6579332  0.09679000  0.00032667
        1451   18.9347416   33.2566873  0.06471667  0.00027000
         438   19.1911667   33.4805278 -0.00065693  0.00001249
        1399   19.0003204   33.3779843  0.01901000  0.00011000
        1151   19.2034302   33.2476971  0.17594333  0.00036333
         825   19.0870784   33.3753648  0.09381000  0.00019333
         717   19.1652917   33.4699722 -0.00062394  0.00001272
         606   18.9512438   33.4108535  0.13096334  0.00029000
         430   19.1708750   33.4834444 -0.00065199  0.00001014
         581   19.0682083   33.2483611 -0.00064481  0.00003245
        1069   19.1298377   33.4746288  0.10656667  0.00017333
         632   18.8898892   33.5868525  0.10619666  0.00033667
          69   19.0566168   33.2682831  0.06615000  0.00015667
        1206   18.9921345   33.2507362  0.07354667  0.00015333
         521   19.1301250   33.5060833 -0.00064109  0.00001435
        1330   19.0733909   33.5671314  0.06256667  0.00015333
        1117   19.2296040   33.2922504  0.11763000  0.00019333
         470   19.2822633   33.6038613  0.09933333  0.00021667
         936   19.1046722   33.2893009  0.15069333  0.00041667
        1270   19.0375537   33.2768910  0.10866334  0.00029333
        1050   19.0355417   33.4960556 -0.00066490  0.00001151
         157   19.1127104   33.2792521  0.07181000  0.00014667
         694   19.2403750   33.3368333 -0.00058009  0.00002213
        1623   19.0852500   33.2595000 -0.00058817  0.00001845
        1232   18.8974636   33.6260923  0.17786333  0.00021333
        1402   19.1178750   33.4991111 -0.00071393  0.00002357
        1395   19.2037162   33.5655758  0.09193333  0.00017333
         921   19.2201915   33.5437186  0.13169999  0.00034667
         552   18.9604167   33.4938611 -0.00064017  0.00003654
        1519   19.0782083   33.3128333 -0.00058894  0.00001520
         955   19.0206274   33.6005640  0.15210333  0.00021333
         449   18.9237552   33.6726744  0.10747667  0.00018333
        1152   18.9690985   33.2354350  0.02217000  0.00028333
        1425   18.9457914   33.4425418  0.17318000  0.00034667
        1036   18.9472817   33.5426654  0.12100333  0.00014333
        1144   19.1594546   33.5523116  0.10224666  0.00014667
         474   18.9708763   33.4518395  0.13031334  0.00015667
         786   19.0519678   33.4917326  0.10163333  0.00034667
         993   19.2059167   33.4946111 -0.00063937  0.00001289
        1527   19.1310000   33.5068333 -0.00059939  0.00001423
         305   19.2868946   33.4391951  0.06213333  0.00019333
         503   19.3341121   33.4694526  0.10802000  0.00017333
         510   19.0332917   33.4121944 -0.00072270  0.00001557
         367   19.0329401   33.3998672  0.07120000  0.00017000
        1248   19.1425409   33.4578134  0.16377333  0.00030667
         505   19.1455677   33.4406070  0.09583333  0.00021667
        1610   19.2046250   33.4553333 -0.00060101  0.00001639
           0   18.9169854   33.5770786  0.11248000  0.00023333
         583   18.9270833   33.4247222 -0.00057078  0.00003157
        1618   19.1148750   33.4211667 -0.00062171  0.00001002
         502   19.1202227   33.4126578  0.09618333  0.00022000
        1221   18.9151667   33.3500556 -0.00063231  0.00001004
         676   19.1911667   33.3958056 -0.00061706  0.00001551
        1148   19.1150723   33.5071373  0.10217000  0.00027333
        1456   19.3464531   33.3002701  0.14955333  0.00031667
         109   19.3300050   33.3204901  0.15670334  0.00024000
        1482   19.1316067   33.2818788  0.15099333  0.00022667
         432   19.0046940   33.4896515  0.20452666  0.00031667
         746   19.1066576   33.6321177  0.07698333  0.00036333
        1326   18.9154025   33.6279363  0.07434000  0.00035000
        1430   19.1091318   33.2218518  0.06347667  0.00015333
         419   19.0822917   33.5465556 -0.00073816  0.00001050
           1   19.0449583   33.5254722 -0.00068104  0.00001780
         805   19.3422300   33.3908267  0.11089333  0.00028667
         203   19.1497470   33.4857641  0.11033000  0.00026333
        1028   19.1216667   33.4505000 -0.00066191  0.00000976
        1265   19.1065000   33.4158889 -0.00060962  0.00002465
        1251   18.9203939   33.2378947  0.10888667  0.00027667
         257   19.2018307   33.2710759  0.13236333  0.00024667
         444   19.0583750   33.4508889 -0.00064290  0.00001592
         798   19.1604966   33.2921915  0.12765333  0.00039333
         607   18.9238750   33.4089167 -0.00064207  0.00001776
         392   19.2396067   33.3732543  0.06650000  0.00026000
         952   19.1054167   33.4490833 -0.00063886  0.00001325
         282   19.2140075   33.6189337  0.11468333  0.00024333
         869   19.0920872   33.4027850  0.02725667  0.00018333
        1418   19.0001097   33.2150605  0.07336333  0.00030000
         744   19.0666250   33.2891667 -0.00061747  0.00001208
        1339   19.1174707   33.3821135  0.07660333  0.00024333
         171   19.0759167   33.3247778 -0.00057262  0.00001851
           9   19.1027102   33.3398551  0.02960000  0.00017333
         464   19.0918804   33.4447693  0.10015666  0.00025667
         480   19.0400417   33.4476111 -0.00061967  0.00001180
         289   19.1237083   33.4389444 -0.00062737  0.00000879
         107   19.0420774   33.6404906  0.07666667  0.00021667
         328   19.0421250   33.4735833 -0.00062986  0.00002661
        1349   19.1820344   33.5133498  0.04222000  0.00014333
        1261   19.2408578   33.4475598  0.11669333  0.00024333
         518   19.0783313   33.2652656  0.04917333  0.00026333
        1179   19.2794236   33.2281584  0.07571000  0.00015667
        1457   18.9121119   33.2306364  0.09938333  0.00024000
        1278   19.0732500   33.3881667 -0.00063138  0.00003565
         229   19.3109415   33.6087491  0.07464667  0.00039000
        1085   19.2312083   33.4466944 -0.00065121  0.00001261
        1119   19.1432083   33.4703056 -0.00060896  0.00002674
         196   18.9696520   33.5167559  0.07037666  0.00011000
        1376   18.9610591   33.3263516  0.09016000  0.00013333
        1243   19.0879100   33.3295419  0.07219333  0.00013000
        1408   18.9167083   33.5093889 -0.00074166  0.00003084
         799   19.2381250   33.5029444 -0.00062918  0.00001311
         984   19.1815000   33.5094722 -0.00067004  0.00001548
