# ID RA(J2000) DEC(J2000) Z E_Z
        1788  295.3041700   40.2492800  0.00000017  0.00000387
         141  295.3601834   40.2496939  0.08386666  0.00026000
         483  295.3599932   40.1651968  0.14745334  0.00029000
         781  295.3463300   40.0892200  0.00001057  0.00000133
        2325  295.2259559   40.1617058  0.12690000  0.00034333
         719  295.5840408   40.3629414  0.06419667  0.00016333
         264  295.3816200   40.1290300  0.00000507  0.00000047
         791  295.3264600   40.3504700  0.00000503  0.00000080
        2208  295.1402037   40.3594670  0.07870000  0.00021667
        1465  295.3455999   40.1190157  0.09215333  0.00023333
        1397  295.1611631   40.2767402  0.10683667  0.00030667
         756  295.0771076   40.0066563  0.11683334  0.00021667
        1579  295.5524163   40.2234508  0.11733333  0.00017333
         951  295.1758300   40.3145600 -0.00008467  0.00000100
        1125  295.3887783   39.9902453  0.13873333  0.00017333
        1338  295.3474600   40.1852200 -0.00009637  0.00000133
        1779  295.5485000   40.1304200 -0.00004320  0.00000143
        2192  295.2105118   40.0317511  0.12700000  0.00026000
        1127  295.1586200   40.3536700 -0.00005593  0.00000010
        1813  295.2027100   40.2458300  0.00000657  0.00000017
        2234  295.3654752   40.3160635  0.09706000  0.00023333
        1917  295.1616288   40.0888471  0.16186666  0.00017333
        1522  295.1503300   40.2564700  0.00006130  0.00000063
         996  295.3035400   40.2330800  0.00000223  0.00000013
        2256  295.3978300   40.2721400 -0.00001127  0.00000180
        1442  295.2612500   40.3588300 -0.00009953  0.00000050
          27  295.3665400   40.1893100  0.00000830  0.00000247
          91  295.4962900   40.0917200 -0.00005790  0.00000417
        1022  295.2459200   40.2025000  0.00000430  0.00000137
        1508  295.2362500   40.1711100  0.00000440  0.00000197
        2003  295.3767900   40.2204200  0.00001363  0.00000103
        1919  295.1010438   40.0032439  0.09938333  0.00024000
         860  295.1846700   40.0889400 -0.00001463  0.00000037
         889  295.5454627   40.1810434  0.10177334  0.00013333
        1318  295.3485000   40.3186900 -0.00006543  0.00000107
        2372  295.1420922   40.1580624  0.05626667  0.00026000
         195  295.5570400   40.3211100 -0.00003303  0.00000123
          82  295.3404805   40.1999204  0.05042667  0.00028667
         203  295.4972357   40.2867563  0.07630000  0.00014000
         518  295.0995123   40.2780409  0.10494000  0.00021333
         369  295.3344194   40.0291284  0.07235666  0.00014667
        2257  295.5479200   40.1940300  0.00001390  0.00000070
        1015  295.2323722   40.0302579  0.03356333  0.00009000
         606  295.4118254   40.1278569  0.04243000  0.00017667
         683  295.5435000   40.2461900  0.00001293  0.00000113
        1431  295.2562100   40.1075300 -0.00009857  0.00001573
        1670  295.3299600   40.1591400  0.00000077  0.00000137
        1070  295.4593300   40.2305800  0.00004197  0.00005443
        2082  295.4665895   40.3731934  0.07308333  0.00030000
        1583  295.3876674   40.2464533  0.10714334  0.00014667
        1744  295.0917987   40.2746023  0.06297334  0.00028667
          47  295.5147615   40.0418806  0.09525333  0.00020000
        1765  295.3576200   40.2356700  0.00000517  0.00000183
         241  295.1284722   40.0516869  0.08543333  0.00026000
         525  295.1464600   40.0670600  0.00001943  0.00000087
        1780  295.3730800   40.2058300  0.00000907  0.00000033
         561  295.4867500   40.3577500  0.00000320  0.00000030
         890  295.1361700   40.1951100  0.00000270  0.00000010
        1537  295.2646200   40.1451700  0.00000953  0.00000157
        1088  295.3879200   40.3398600  0.00004580  0.00000130
         291  295.2265000   40.3159700  0.00014477  0.00000070
        1469  295.3217500   40.2135300  0.00000497  0.00000020
         808  295.3049600   40.2009200  0.00000747  0.00000030
        1365  295.1808700   40.3398900 -0.00006103  0.00000013
        2366  295.4371700   40.2102800  0.00000470  0.00000153
         295  295.1042100   40.0372200 -0.00016633  0.00000033
        1212  295.3277100   40.2749200 -0.00016607  0.00000010
         945  295.1539247   40.0258062  0.10273000  0.00025000
         621  295.5022628   40.2381151  0.07786334  0.00015333
         555  295.1656200   40.2099400 -0.00005717  0.00000190
         367  295.4129202   40.2338751  0.17274334  0.00027000
        1028  295.2390000   40.3040300 -0.00002550  0.00000133
         347  295.2570800   40.2160600  0.00000860  0.00000153
          58  295.2580000   40.1810800  0.00001603  0.00000043
        1693  295.2235704   40.2307902  0.03059667  0.00021333
        2039  295.2626894   40.3015219  0.07594334  0.00031667
        1090  295.5437126   40.1294694  0.05832667  0.00012667
        2279  295.2375400   40.0983900  0.00000707  0.00000057
        1054  295.3279600   40.1952500  0.00002013  0.00001133
        1880  295.5356200   40.2596100  0.00000850  0.00000067
        1303  295.2155000   40.1153900 -0.00006987  0.00000183
        1658  295.3571200   40.2091400  0.00000460  0.00000133
        2225  295.3089600   40.2145000 -0.00002313  0.00000040
         521  295.1832100   40.2596400 -0.00004313  0.00000247
        1001  295.4159375   40.0381286  0.07541667  0.00015667
        1715  295.4088700   40.1912800  0.00001440  0.00000423
        1772  295.1270841   40.1032392  0.15553001  0.00038667
         143  295.4392100   40.0970300  0.00000320  0.00000110
         339  295.5228238   40.2443381  0.15945333  0.00021667
         991  295.3441700   40.2194200  0.00000823  0.00000030
         313  295.3131200   40.0255600 -0.00013037  0.00000083
        2054  295.2152500   40.2936900 -0.00010593  0.00000073
         244  295.4639936   39.9772516  0.08310000  0.00017333
        1087  295.4700525   39.9972814  0.11710000  0.00026000
         341  295.3265800   40.1535600  0.00000450  0.00000037
        1280  295.2028458   40.2733690  0.08695666  0.00024000
        1567  295.3463291   40.3199465  0.10431000  0.00021667
        2117  295.3180000   40.0974700  0.00001243  0.00000013
        2390  295.2936700   40.1458600 -0.00018927  0.00000127
        1258  295.1759667   40.2602195  0.11976667  0.00019333
         689  295.0803304   40.1062114  0.09976666  0.00017333
        1646  295.3002500   40.1834400 -0.00000693  0.00003223
        1102  295.4085000   40.1805600  0.00000227  0.00000287
         775  295.4916200   40.0792200 -0.00015890  0.00000073
        1742  295.2845814   40.1437591  0.12297333  0.00024667
        1470  295.5209200   40.2047200 -0.00007047  0.00000017
        1775  295.4105000   40.1062800  0.00001233  0.00000110
        2141  295.1064258   40.3065503  0.11248000  0.00023333
        2322  295.2361575   40.2421424  0.06607334  0.00014333
        2388  295.2992100   40.2055000 -0.00000493  0.00002490
        2300  295.2800003   40.1529689  0.03516333  0.00010000
         877  295.1214208   40.0377392  0.19116667  0.00043333
         385  295.2863272   40.1709340  0.06763333  0.00019000
          76  295.3816426   40.2448166  0.05833667  0.00017000
         623  295.1597900   40.3010000 -0.00011207  0.00000213
        1065  295.2032610   40.1193094  0.07576000  0.00013333
        1578  295.2574200   40.3178600 -0.00029287  0.00000093
        1865  295.4745000   40.2809400 -0.00011907  0.00000017
        1148  295.5060675   39.9949898  0.02603000  0.00017667
        1388  295.2959600   40.1865800  0.00001103  0.00000083
        1259  295.3472793   40.0964078  0.08610000  0.00021667
         278  295.3392500   40.1673900 -0.00000437  0.00000600
         692  295.1749148   39.9862464  0.05976667  0.00012000
         493  295.3006200   40.1901700  0.00000963  0.00000057
        1060  295.3883373   40.0481705  0.11872666  0.00026333
        1076  295.1996054   40.2112720  0.05803000  0.00014667
        1499  295.2068700   40.2420300  0.00000957  0.00000063
        1440  295.3570672   40.1964242  0.11409000  0.00027667
         705  295.2352100   40.1280000  0.00001087  0.00000120
        2246  295.3946700   40.1118100 -0.00009500  0.00000040
         128  295.1990400   40.3393600 -0.00017277  0.00000053
        1921  295.3125000   40.2270000  0.00000980  0.00000040
         310  295.4166473   40.2786100  0.06664333  0.00014333
        1230  295.1202507   40.1783361  0.05253333  0.00017333
        1276  295.3149600   40.2083300  0.00001353  0.00000133
         536  295.2269600   40.0489400 -0.00015200  0.00000210
         437  295.3060400   40.1989400  0.00000987  0.00000027
        1649  295.4410091   39.9933666  0.05607000  0.00031667
         331  295.5516415   40.3770828  0.16000667  0.00022667
           4  295.3762900   40.1501400  0.00000443  0.00000240
        1732  295.1812900   40.1960000 -0.00009810  0.00000013
         931  295.5189647   40.3718448  0.14589667  0.00020000
         735  295.5546967   40.2380025  0.17160666  0.00019333
         646  295.3530800   40.3369400 -0.00024733  0.00000137
        2380  295.4928146   39.9868476  0.13849001  0.00014667
        1622  295.2988716   40.1231908  0.07087334  0.00013333
         912  295.3742500   40.1526400  0.00001067  0.00000133
         554  295.4820400   40.0284400 -0.00002283  0.00000060
        2024  295.0998055   40.0175062  0.05329333  0.00014000
          97  295.2399310   40.1818398  0.10660667  0.00035667
        1717  295.3574200   40.2686700 -0.00008093  0.00000250
        1854  295.1440000   40.1542500  0.00004557  0.00000080
        1396  295.2695000   40.2476100 -0.00000367  0.00000063
        1824  295.2376200   40.2606700  0.00001027  0.00000147
         634  295.1177709   40.3342952  0.03616333  0.00021333
         597  295.4074600   40.0994700  0.00001100  0.00000010
         823  295.4449058   40.2919814  0.10121667  0.00019000
         511  295.2917100   40.1371700  0.00000903  0.00000113
        1594  295.2749200   40.1950800  0.00000217  0.00000017
         742  295.3422878   40.1148673  0.18754667  0.00022000
        2067  295.5346700   40.0865300 -0.00008640  0.00000210
        1834  295.1656530   40.0886285  0.05054333  0.00011667
         870  295.3816158   40.3007513  0.13330001  0.00021667
         173  295.2918700   40.2189700  0.00000383  0.00000080
         487  295.4375130   40.2053244  0.16677999  0.00017667
         720  295.1857500   40.2093600  0.00000317  0.00000050
        2059  295.5717739   40.0664603  0.09236667  0.00021667
         354  295.3741922   40.2848670  0.10224666  0.00014667
         138  295.4977416   40.2746339  0.08813334  0.00022000
        1701  295.5085800   40.1710600 -0.00007187  0.00000107
        2237  295.1182821   40.2335979  0.08462667  0.00030333
        2090  295.1729747   40.2862661  0.10011333  0.00011333
        1598  295.3540000   40.1792200  0.00000303  0.00000130
         949  295.3993700   40.3192200 -0.00022870  0.00000040
         960  295.1735678   40.0718020  0.07652666  0.00013333
          88  295.2447900   40.0856900 -0.00024613  0.00000050
        1037  295.4105400   40.2067500  0.00000217  0.00000280
        1002  295.4275224   40.0639417  0.03307333  0.00013000
         109  295.3487327   40.2167495  0.12749666  0.00026333
         490  295.1656119   40.2086365  0.10636666  0.00017333
         654  295.3250400   40.3157200 -0.00019690  0.00000150
        1570  295.4834600   40.3073100 -0.00001623  0.00000033
        2228  295.2561436   40.3486070  0.15621667  0.00024333
        2267  295.4258300   40.3049700 -0.00001543  0.00000103
         663  295.2741448   40.1013869  0.18010667  0.00025667
         751  295.5625800   40.2098100 -0.00009650  0.00000100
          46  295.3308671   40.1626016  0.09618333  0.00022000
        1137  295.3530800   40.1822500 -0.00001043  0.00000133
        1132  295.3825000   40.1261400  0.00000903  0.00000133
         287  295.1536200   40.0970600  0.00005077  0.00000103
        1252  295.3072900   40.1828900  0.00000313  0.00000133
         947  295.5397500   40.0507500 -0.00014413  0.00000060
         790  295.4830455   40.3493114  0.15248001  0.00020667
        1887  295.1562500   40.1932500  0.00004880  0.00000043
        1031  295.5625780   40.1519751  0.02433333  0.00014000
         398  295.4654600   40.2565000  0.00000653  0.00000233
        1573  295.0970400   40.1133900 -0.00000357  0.00000133
        1790  295.4148058   40.0591751  0.14782000  0.00020333
         346  295.2419049   40.0426083  0.11013333  0.00026000
        1992  295.5645000   40.1157200  0.00004163  0.00000023
         260  295.2883300   40.2331100  0.00000807  0.00000077
         769  295.5767139   40.2636718  0.13760333  0.00022667
         292  295.5271908   40.0633412  0.09049667  0.00020000
         594  295.3171890   40.3154992  0.05310000  0.00017333
         424  295.4094600   40.1548300  0.00006860  0.00000157
        1051  295.3031511   40.3792492  0.16581666  0.00037333
         528  295.1619069   40.3503429  0.11439000  0.00018333
        1712  295.3113700   40.1882500  0.00000703  0.00000167
          31  295.2161845   40.0282224  0.19453333  0.00033333
        2402  295.5765566   40.1951700  0.06833000  0.00017000
        2348  295.3234125   40.3013628  0.10859333  0.00023333
         805  295.5626918   40.2706433  0.08973333  0.00025667
         338  295.3082500   40.2638600 -0.00017327  0.00000240
        1283  295.5404071   40.3522685  0.13716666  0.00021667
          12  295.5666700   40.0745800  0.00001790  0.00000113
         124  295.4940224   39.9933685  0.13865000  0.00020000
        2165  295.3539200   40.2368300 -0.00003113  0.00000033
        1527  295.4791700   40.2258900 -0.00009600  0.00000107
         886  295.5854702   40.3074535  0.13026333  0.00022000
        2253  295.3722500   40.2533600  0.00000853  0.00000073
        1427  295.3823300   40.2419700 -0.00000790  0.00000133
        2217  295.5413562   40.0961547  0.06403334  0.00030333
        1541  295.3173971   40.2542384  0.09133333  0.00023000
         983  295.1281007   40.0548900  0.12088333  0.00025667
          33  295.3523306   40.3801063  0.09921000  0.00016333
         148  295.4830713   40.0709404  0.05066667  0.00013000
         209  295.4346159   40.2174122  0.14056666  0.00021667
         782  295.1693839   39.9782800  0.08206000  0.00035667
        1758  295.3343300   40.1685600 -0.00000480  0.00000607
        1232  295.2232080   40.0846468  0.04920000  0.00017333
         102  295.1462900   40.0607200  0.00003093  0.00000100
        1631  295.5640688   40.0228362  0.09920000  0.00013000
        1292  295.3189600   40.2290800  0.00000800  0.00000067
        1297  295.1568300   40.1954400  0.00001170  0.00000053
        1043  295.4453531   40.3551702  0.12409000  0.00021333
        1139  295.4344367   40.3431940  0.11468333  0.00024333
          62  295.3495299   40.2059094  0.10743333  0.00021667
         928  295.3565400   40.3496400  0.00002060  0.00000090
        1816  295.1393245   40.3543836  0.05649000  0.00017667
         831  295.3163700   40.1865300  0.00000487  0.00000013
        2340  295.1747100   40.2044700  0.00000927  0.00000200
        1451  295.4399420   40.2194349  0.10690000  0.00034667
         661  295.4826003   40.2806379  0.13913667  0.00024667
         136  295.2842900   40.3255300  0.00000710  0.00000123
        2021  295.3304200   40.3118600  0.00006703  0.00000057
        2362  295.3244907   39.9870947  0.09136333  0.00013333
         986  295.2536111   40.2625397  0.11803333  0.00030333
        2305  295.1055070   40.0119807  0.07692000  0.00033000
        2079  295.2257500   40.1218900  0.00001110  0.00000077
        1383  295.1984552   40.1322454  0.01901000  0.00011000
         828  295.1087523   40.0066813  0.12149667  0.00025667
        2196  295.2909600   40.2218600  0.00000427  0.00000943
         810  295.1645000   40.2408900 -0.00006230  0.00000117
        1745  295.3789600   40.1274400  0.00000140  0.00000883
        2076  295.1800800   40.2746100 -0.00005807  0.00000267
         530  295.5124449   40.0785263  0.07673667  0.00027333
        1897  295.2278300   40.1203600 -0.00022587  0.00000063
        1498  295.0768487   40.2195465  0.09375667  0.00029333
         844  295.5736492   40.0225885  0.08743333  0.00013000
        2201  295.5386700   40.2363300  0.00009470  0.00000067
        1873  295.3243300   40.2324200 -0.00004743  0.00003053
          49  295.3759200   40.2093900  0.00000753  0.00000130
        1720  295.4776200   40.2097500  0.00003827  0.00000053
        2148  295.2663858   40.3481718  0.12362666  0.00020667
        2353  295.0929484   40.0400764  0.08462667  0.00030333
        1546  295.2895400   40.1948900  0.00000600  0.00000327
        1899  295.2517102   40.2391966  0.12507333  0.00022000
        1492  295.1510000   40.2282200  0.00004943  0.00000107
        1711  295.1253729   40.2099761  0.16492334  0.00022000
        2124  295.3924600   40.2659700  0.00000903  0.00000043
        1138  295.1878473   40.1866281  0.11730000  0.00017333
        1699  295.4640882   40.1931580  0.11669333  0.00024333
         686  295.0943700   40.3192800 -0.00011880  0.00000210
         160  295.2346705   40.2165849  0.09200000  0.00013000
        1377  295.1305800   40.0352200 -0.00072283  0.00000773
        1335  295.4599803   40.3332595  0.18434000  0.00017333
        1296  295.4797900   40.2393600  0.00001483  0.00000087
        1071  295.2580938   40.2273368  0.10202000  0.00025667
         919  295.4762900   40.2241700  0.00000610  0.00000050
         744  295.2512500   40.1631900 -0.00023247  0.00000053
         681  295.3376200   40.3346900 -0.00009893  0.00000147
         920  295.4034600   40.2635800 -0.00004517  0.00000270
         849  295.2523300   40.2287800 -0.00007787  0.00000133
        1363  295.2871200   40.1591900 -0.00009687  0.00000127
         697  295.5645000   40.0134400 -0.00001453  0.00000207
        1373  295.2060400   40.3249200 -0.00001773  0.00000147
        1618  295.3834600   40.1970600  0.00000623  0.00000077
         121  295.1740400   40.3295600  0.00004227  0.00000013
        1840  295.2385330   40.1852173  0.05770667  0.00011000
        2320  295.5338214   40.2366759  0.19677000  0.00030333
         563  295.3810000   40.2243300 -0.00008463  0.00002863
         365  295.5682123   40.0559783  0.17602667  0.00027333
         300  295.4916911   40.1426241  0.13666333  0.00029333
        1695  295.4326700   40.0623300 -0.00006520  0.00000187
         656  295.5096762   40.3785781  0.07633334  0.00021667
         182  295.5701539   39.9972974  0.15246667  0.00033000
         637  295.3891700   40.1768100  0.00001193  0.00000047
         968  295.4660000   40.3563900  0.00000213  0.00000057
         771  295.3399064   40.0282361  0.12216666  0.00017333
        1662  295.0871498   40.3115873  0.11218667  0.00021667
        1061  295.1270400   40.0714400  0.00000777  0.00000070
          78  295.4780800   40.3328600  0.00000120  0.00000037
        2236  295.2997962   40.1539581  0.02725667  0.00018333
           8  295.2972192   40.2434377  0.07553333  0.00013000
         813  295.2832500   40.0785600  0.00001097  0.00000040
         856  295.1793700   40.2521100  0.00000670  0.00000103
          53  295.2791493   40.2978416  0.06256667  0.00015333
         392  295.5005397   40.2514081  0.13630000  0.00021667
        1382  295.0766160   39.9956946  0.04076333  0.00011000
         503  295.5331951   40.0607671  0.18702666  0.00029333
         356  295.0969609   40.1326825  0.08843333  0.00013000
        2205  295.1094133   40.1386822  0.07820000  0.00017333
        2022  295.3365000   40.1583900 -0.00015313  0.00000097
        2323  295.4883277   39.9867594  0.04190333  0.00021333
        2260  295.3414853   40.2168565  0.10656667  0.00017333
        1759  295.3821700   40.3456900  0.00000573  0.00000117
        1063  295.3799435   40.1418441  0.12603667  0.00022000
         878  295.4279600   40.0945300 -0.00014590  0.00000027
         481  295.1621700   40.0840300  0.00000883  0.00000113
         167  295.1484924   40.2703610  0.06316000  0.00030333
        2239  295.3034200   40.1915000  0.00001237  0.00000063
         642  295.2965400   40.1732500  0.00000543  0.00000133
        2302  295.3472900   40.1729700  0.00000287  0.00000127
        1208  295.3108700   40.1534700  0.00000813  0.00000420
         834  295.3382830   40.1182409  0.09860333  0.00061000
          68  295.3037278   40.0433585  0.06174333  0.00013000
        1643  295.0713763   40.1953259  0.06170000  0.00023000
         288  295.3846236   40.3489970  0.13695666  0.00026000
         363  295.2735800   40.2670600  0.00000303  0.00000153
        2339  295.3120814   40.2362829  0.05903333  0.00017333
        2203  295.5794854   40.3325862  0.06927000  0.00021667
         773  295.4558259   40.1197425  0.07396667  0.00017333
         881  295.2601700   40.0746100  0.00004557  0.00000047
        2055  295.5449200   40.2179200 -0.00011083  0.00000043
        2284  295.1137100   40.0711700  0.00001807  0.00000020
         279  295.4815400   40.3514200 -0.00011467  0.00000143
        1084  295.5578186   40.3795634  0.06301000  0.00013333
         312  295.2030228   40.2088795  0.12867001  0.00044333
         434  295.4854414   40.0248492  0.08465333  0.00017000
        2297  295.5854516   40.2488614  0.05798000  0.00025000
         270  295.3233300   40.3448900  0.00005673  0.00000060
        1616  295.3115000   40.2837500  0.00004330  0.00000053
         685  295.5516700   40.2665300  0.00000847  0.00000110
         728  295.0929107   40.0834231  0.09512000  0.00020000
        1507  295.3913700   40.1808100 -0.00009027  0.00000007
        1124  295.3607100   40.2423100 -0.00005267  0.00000297
        2111  295.4067825   40.0105675  0.03110000  0.00008667
        1477  295.1391740   40.0819612  0.08386666  0.00013000
        1912  295.3537500   40.2009400  0.00000267  0.00000497
        1149  295.4875284   40.3625943  0.15182000  0.00022667
        1394  295.5792445   40.2852673  0.09684333  0.00016000
        2020  295.4616917   40.0765239  0.18089667  0.00046000
        2023  295.5259929   40.0836907  0.16703333  0.00022000
         780  295.5024451   40.2013735  0.20341666  0.00028333
         174  295.3149906   40.2264982  0.13863666  0.00052333
        2346  295.1890800   40.2798100  0.00001277  0.00000133
        1211  295.2411200   40.0731100  0.00000670  0.00000053
         702  295.2875625   40.1830025  0.03114000  0.00036333
        2209  295.3899600   40.3565300  0.00000580  0.00000197
        1871  295.2084017   40.2604818  0.09628333  0.00016000
        1657  295.2270251   40.2170112  0.17060000  0.00021667
        2175  295.1957100   40.2216900 -0.00003123  0.00000090
         987  295.4868942   40.0909315  0.06677666  0.00011667
        2238  295.1382371   40.1887648  0.17318000  0.00034667
        1454  295.3144200   40.2533600  0.00000787  0.00000020
        1503  295.3909600   40.2209700 -0.00006470  0.00000510
        1312  295.4795703   40.1946608  0.11482000  0.00017667
        1739  295.2717382   40.0294379  0.06055667  0.00011667
         564  295.5799287   40.0733853  0.14058666  0.00016000
         375  295.5317968   40.1940315  0.09210000  0.00026000
         303  295.5087154   40.1436460  0.19299001  0.00028667
        1480  295.5414839   40.3342775  0.07464667  0.00039000
         911  295.3831200   40.1640000  0.00000863  0.00000027
         786  295.1384600   40.0213100 -0.00012473  0.00000063
        1048  295.3315570   40.2728326  0.07505666  0.00032667
        2173  295.4677100   40.0279400 -0.00010307  0.00000037
        2144  295.3548300   40.2091900 -0.00000347  0.00000780
        1844  295.3322100   40.1618600  0.00000177  0.00000990
         560  295.1416700   40.2129200  0.00001017  0.00000213
         804  295.2347900   40.1639400  0.00000150  0.00000133
          11  295.3225710   40.0458064  0.07181000  0.00014667
        1930  295.2690712   40.3568912  0.11920667  0.00018667
        1985  295.4932900   40.2015800 -0.00006930  0.00000133
        1097  295.3055838   40.2469218  0.19811000  0.00033667
        1920  295.3588564   40.1870708  0.09583333  0.00021667
        1983  295.4265000   40.2610000  0.00001090  0.00000100
         956  295.3116838   40.3117726  0.11770000  0.00017333
        2071  295.2026404   40.0288923  0.07280000  0.00017333
        1248  295.1933300   40.0730800 -0.00022110  0.00000017
         923  295.2123700   40.2228100  0.00000237  0.00000097
        1890  295.3830483   40.3133868  0.11087000  0.00024000
        1535  295.3269600   40.1244400  0.00000617  0.00000150
        1225  295.4873700   40.1409400 -0.00007820  0.00000133
        1639  295.2731691   40.3233920  0.05221333  0.00015667
        2330  295.3970028   40.1167890  0.20020667  0.00025000
        1216  295.3467906   40.2472110  0.06953000  0.00023000
         644  295.3849698   40.3627405  0.02828333  0.00015667
        1746  295.1382951   40.0845318  0.17039999  0.00017333
          42  295.3022503   40.0344583  0.14760000  0.00034333
        2211  295.1492659   40.0480990  0.05810000  0.00018667
        2292  295.1226006   40.0777382  0.10880000  0.00017333
        1050  295.2281700   40.2348300  0.00001707  0.00000040
         851  295.3631180   40.0349392  0.07894333  0.00018333
        1000  295.2220400   39.9969400 -0.00001487  0.00000043
        2243  295.1008636   40.2421865  0.11352000  0.00035000
        1787  295.2794605   40.1767294  0.11979666  0.00018333
        2314  295.2743145   40.3555848  0.09422000  0.00019333
        2375  295.1544600   40.1088600  0.00007613  0.00000450
        1094  295.3020400   40.2401100  0.00000543  0.00000283
        2162  295.3881700   40.0405800  0.00000617  0.00000087
        1320  295.3281700   40.1985600  0.00000473  0.00000100
        1288  295.5670719   40.2123249  0.10802000  0.00017333
         383  295.4761410   40.2635755  0.03793667  0.00017667
         716  295.1853300   40.2220800  0.00002980  0.00002987
        1029  295.2062468   40.1732898  0.03024000  0.00010000
         119  295.2910000   40.1664200  0.00000810  0.00000107
        2368  295.3535800   40.0702200  0.00000373  0.00000120
        1764  295.2151700   40.2550300  0.00000460  0.00000260
         717  295.2988300   40.2047800 -0.00002730  0.00027567
        2251  295.3149960   40.1767328  0.16882333  0.00038000
        2222  295.5289600   40.1965800 -0.00005997  0.00000093
         537  295.5680334   40.1817770  0.11575333  0.00036333
        1435  295.3673300   40.1309400  0.00011340  0.00000203
        2051  295.2044346   40.2589080  0.13444000  0.00024000
         757  295.4248700   40.3528900 -0.00007873  0.00000077
         137  295.3340800   40.2098600 -0.00000113  0.00000137
         248  295.1852500   40.1546900  0.00000943  0.00000057
        1228  295.2659027   40.3496930  0.07878666  0.00020667
         572  295.1353804   40.2784415  0.12403333  0.00021667
        2391  295.5664600   40.0257800 -0.00005270  0.00000183
        1856  295.0956634   40.3840348  0.11060000  0.00021667
        1235  295.3564200   40.1404200  0.00000670  0.00000043
        2182  295.3513300   40.2967200  0.00000907  0.00000050
        1862  295.3165084   40.1034471  0.14383334  0.00019333
         964  295.2946068   40.0972368  0.11338333  0.00021333
        1178  295.3934229   39.9835600  0.11936667  0.00026000
        1353  295.5183341   40.2933885  0.02569000  0.00009000
        1611  295.4431700   40.3582800 -0.00016443  0.00000137
         126  295.1615653   40.1647721  0.06137667  0.00029000
        2083  295.5569600   40.0272800 -0.00022370  0.00002240
        2373  295.4411484   40.3662628  0.12455000  0.00016000
         152  295.3033700   40.1152200  0.00000737  0.00000177
        1543  295.1292317   40.1080755  0.09361666  0.00014000
        1691  295.4256700   40.3411400  0.00007037  0.00000153
        1496  295.2023249   40.2399709  0.08991000  0.00033333
        1425  295.4580623   40.0699268  0.09983000  0.00016333
         100  295.2393922   40.1641046  0.08226667  0.00013000
        1512  295.4333300   40.0821900 -0.00002023  0.00000073
        2169  295.1703700   40.3223100 -0.00016877  0.00000090
         452  295.3508375   40.1441716  0.21231334  0.00021333
        2324  295.4036666   39.9820894  0.11079667  0.00032667
         192  295.3511200   40.1787200 -0.00002707  0.00000470
        1298  295.1016684   40.0164623  0.08736667  0.00021667
         386  295.3049200   40.1116100  0.00003713  0.00000053
         147  295.4633175   40.0774912  0.12940666  0.00032667
         762  295.4636872   40.0467641  0.10561000  0.00030333
        1542  295.4482900   40.1061100 -0.00009250  0.00000177
         505  295.5460998   40.1625885  0.11861667  0.00021333
         410  295.2324600   40.2593600  0.00000437  0.00000083
        1851  295.5435000   40.3558300 -0.00018280  0.00000057
         471  295.2004572   39.9799732  0.05618666  0.00017000
        1197  295.1413700   40.2344700 -0.00010537  0.00000207
        1986  295.4173944   40.3652335  0.08976000  0.00015667
        1703  295.5365900   40.3521809  0.17887333  0.00027667
        2218  295.2650540   40.1180440  0.08230333  0.00027333
         724  295.3917500   40.1977500  0.00000587  0.00000060
        1638  295.4511360   40.1228791  0.09573000  0.00029000
         812  295.4917615   40.2285201  0.11980000  0.00023000
        2215  295.1429200   40.3557800 -0.00015450  0.00000050
        1647  295.2810800   40.1328600  0.00000707  0.00000053
        1453  295.4347501   40.2877110  0.10465667  0.00021667
         875  295.3042034   40.2524030  0.04975667  0.00011667
        1104  295.3345400   40.1403600  0.00000577  0.00000080
         267  295.0980290   40.0440628  0.10316667  0.00017667
          34  295.1464492   40.1295214  0.14011334  0.00020333
        1072  295.1191093   40.3783753  0.10270333  0.00023333
          71  295.4231700   40.0340800  0.00003653  0.00000030
        1295  295.2488700   40.2426700  0.00000130  0.00000003
        1129  295.3288700   40.1947200  0.00000313  0.00000013
         514  295.3202100   40.1243100  0.00000337  0.00000387
        1239  295.3232064   40.0457653  0.11536333  0.00014333
         373  295.2561011   40.0362283  0.05152000  0.00015667
        1505  295.2806200   40.0283600 -0.00002677  0.00000197
         191  295.5249818   40.3241189  0.07913333  0.00021667
         376  295.3663378   40.1707506  0.07753333  0.00015667
        1339  295.4973700   40.1212800 -0.00008227  0.00000067
         774  295.2065800   40.2247500  0.00000903  0.00000047
        2266  295.5193700   39.9974200 -0.00008230  0.00000593
         266  295.4635972   39.9811281  0.06862666  0.00014000
        1179  295.4019556   40.2924242  0.18089667  0.00046000
        2298  295.3146405   40.0740366  0.15077333  0.00024667
        1723  295.1951165   40.0201022  0.10756667  0.00021667
        1281  295.4801386   40.1206498  0.05330000  0.00012000
         515  295.5436200   40.0194700 -0.00007580  0.00000170
         892  295.3555139   40.2021349  0.16377333  0.00030667
        1848  295.1108140   40.0821140  0.03043333  0.00013000
        1356  295.5014520   40.1714988  0.06417666  0.00024667
        2047  295.4631345   40.0742536  0.10100666  0.00022667
         290  295.4922500   40.0273900 -0.00006527  0.00000080
         669  295.5641607   40.1653825  0.11437000  0.00020333
         731  295.1797058   40.3096856  0.05968667  0.00011667
        1923  295.1598300   40.2450800 -0.00004173  0.00000137
        1752  295.3140400   40.2248900  0.00000220  0.00000057
